season,gm_number,opp,win,loss,save,away_home
2003,93,TBD,Pineiro,Standridge,,home
2003,94,KCR,Lima,Garcia,,away
2003,95,KCR,Rhodes,MacDougal,Hasegawa,away
2003,96,KCR,May,Meche,,away
2003,97,KCR,Wilson,Rhodes,,away
2003,98,MIN,Rincon,Rhodes,Guardado,away
2003,99,MIN,Mateo,Mays,Hasegawa,away
2003,100,OAK,Franklin,Zito,,home
2003,101,OAK,Mulder,Meche,Foulke,home
2003,102,TEX,Moyer,Ellis,Soriano,home
2003,103,TEX,Pineiro,Lewis,,home
2003,104,TEX,Thomson,Garcia,,home
2003,105,TEX,Benoit,Franklin,,home
2003,106,DET,Meche,Roney,,home
2003,107,DET,Moyer,Cornejo,,home
2003,108,DET,Pineiro,Ledezma,,home
2003,109,CHW,Colon,Garcia,,home
2003,110,CHW,Franklin,Wright,,home
2003,111,CHW,Meche,Buehrle,,home
2003,112,CLE,Moyer,Sabathia,Hasegawa,away
2003,113,CLE,Westbrook,Pineiro,,away
2003,114,CLE,Traber,Garcia,Báez,away
2003,115,NYY,Hitchcock,Franklin,Rivera,away
2003,116,NYY,Meche,Pettitte,Hasegawa,away
2003,117,NYY,Soriano,Osuna,Hasegawa,away
2003,118,TOR,Hendrickson,Pineiro,Lopez,home
2003,119,TOR,Garcia,Halladay,Hasegawa,home
2003,120,TOR,Mateo,Kershner,,home
2003,121,TOR,Escobar,Meche,Lopez,home
2003,122,BOS,Mateo,Timlin,Hasegawa,home
2003,123,BOS,Martinez,Pineiro,,home
2003,124,BOS,Garcia,Burkett,Hasegawa,home
2003,125,TOR,Franklin,Escobar,,away
2003,126,TOR,Towers,Meche,,away
2003,127,TOR,Hendrickson,Moyer,,away
2003,128,BOS,Suppan,Pineiro,Kim,away
2003,129,BOS,Timlin,Sasaki,,away
2003,130,BOS,Lowe,Franklin,,away
2003,131,BOS,Martinez,Meche,Arroyo,away
2003,132,TBD,Moyer,Zambrano,,home
2003,133,TBD,Waechter,Pineiro,,home
2003,134,TBD,Harper,Hasegawa,Carter,home
2003,135,BAL,Soriano,Julio,,home
2003,136,BAL,Meche,Moss,,home
2003,137,BAL,Moyer,Johnson,Hasegawa,home
2003,138,TBD,Hasegawa,Carter,,away
2003,139,TBD,Waechter,Garcia,,away
2003,140,TBD,Sosa,Franklin,,away
2003,141,BAL,Rhodes,Ligtenberg,,away
2003,142,BAL,DuBose,Moyer,Julio,away
2003,143,BAL,Hentgen,Garcia,Julio,away
2003,144,TEX,Mahay,Hasegawa,Cordero,home
2003,145,TEX,Pineiro,Thomson,,home
2003,146,TEX,Meche,Callaway,,home
2003,147,ANA,Moyer,Lackey,Hasegawa,home
2003,148,ANA,Garcia,Rodriguez,,home
2003,149,ANA,Gregg,Franklin,Percival,home
2003,150,TEX,Lewis,Pineiro,Cordero,away
2003,151,TEX,Thomson,Meche,,away
2003,152,TEX,Moyer,Drese,,away
2003,153,TEX,Cordero,Hasegawa,,away
2003,154,OAK,Franklin,Hudson,,away
2003,155,OAK,Pineiro,Duchscherer,,away
2003,156,OAK,Lilly,Meche,,away
2003,157,ANA,Moyer,Washburn,,away
2003,158,ANA,Rodriguez,Hasegawa,,away
2003,159,ANA,Lackey,Meche,,away
2003,160,OAK,Pineiro,Wood,Mateo,home
2003,161,OAK,Franklin,Bradford,Hasegawa,home
2003,162,OAK,Moyer,Lilly,,home
2004,1,ANA,Colon,Moyer,,home
2004,2,ANA,Washburn,Pineiro,Percival,home
2004,3,ANA,Shields,Hasegawa,,home
2004,4,OAK,Hammond,Soriano,Rhodes,away
2004,5,OAK,Hudson,Meche,,away
2004,6,OAK,Hasegawa,Hammond,,away
2004,7,ANA,Shields,Soriano,Percival,away
2004,8,ANA,Percival,Hasegawa,,away
2004,9,ANA,Franklin,Lackey,,away
2004,10,TEX,Park,Meche,,home
2004,11,TEX,Moyer,Lewis,Guardado,home
2004,12,TEX,Pineiro,Ramirez,Guardado,home
2004,13,OAK,Jarvis,Duchscherer,,home
2004,14,OAK,Villone,Mecir,,home
2004,15,OAK,Hudson,Myers,Rhodes,home
2004,16,OAK,Mulder,Moyer,,home
2004,17,TEX,Drese,Pineiro,Cordero,away
2004,18,TEX,Powell,Garcia,Nelson,away
2004,19,TEX,Almanzar,Franklin,,away
2004,20,BAL,Villone,Lopez,Guardado,away
2004,21,BAL,Parrish,Hasegawa,Julio,away
2004,22,BAL,DuBose,Pineiro,,away
2004,23,DET,Myers,Levine,Guardado,away
2004,24,DET,Bonderman,Franklin,Urbina,away
2004,25,DET,Meche,Cornejo,,away
2004,26,MIN,Villone,Greisinger,,home
2004,27,MIN,Silva,Pineiro,,home
2004,28,MIN,Garcia,Rincon,Guardado,home
2004,29,NYY,Franklin,Lieber,,home
2004,30,NYY,Mussina,Meche,,home
2004,31,NYY,Quantrill,Soriano,Rivera,home
2004,32,MIN,Fultz,Villone,,away
2004,33,MIN,Radke,Garcia,Nathan,away
2004,34,MIN,Santana,Franklin,Nathan,away
2004,35,NYY,Mussina,Villone,,away
2004,36,NYY,Guardado,White,,away
2004,37,NYY,Brown,Pineiro,Rivera,away
2004,38,BAL,Cabrera,Garcia,,home
2004,39,BAL,Bedard,Franklin,Julio,home
2004,40,BAL,Moyer,Lopez,,home
2004,41,DET,Robertson,Meche,,home
2004,42,DET,Johnson,Putz,,home
2004,43,DET,Garcia,Bonderman,Guardado,home
2004,44,CLE,Myers,Jimenez,Guardado,away
2004,45,CLE,Moyer,Sabathia,Guardado,away
2004,46,CLE,Westbrook,Meche,,away
2004,47,BOS,Martinez,Pineiro,,away
2004,48,BOS,Garcia,Wakefield,Guardado,away
2004,49,BOS,Martinez,Putz,,away
2004,50,TOR,Moyer,Hentgen,,home
2004,51,TOR,Lopez,Nageotte,Frasor,home
2004,52,TOR,Lilly,Pineiro,Ligtenberg,home
2004,53,CHW,Garland,Garcia,Koch,home
2004,54,CHW,Franklin,Schoeneweis,Guardado,home
2004,55,CHW,Hasegawa,Koch,,home
2004,56,HOU,Nageotte,Duckworth,Mateo,home
2004,57,HOU,Clemens,Pineiro,Dotel,home
2004,58,HOU,Miller,Garcia,Dotel,home
2004,59,MON,Guardado,Hernández,,home
2004,60,MON,Moyer,Vargas,Guardado,home
2004,61,MON,Pineiro,Armas,,home
2004,62,MIL,Santos,Garcia,Kolb,away
2004,63,MIL,Davis,Nageotte,Kolb,away
2004,64,MIL,Myers,Kinney,Guardado,away
2004,65,PIT,Moyer,Vogelsong,Guardado,away
2004,66,PIT,Pineiro,Burnett,,away
2004,67,PIT,Garcia,Perez,Guardado,away
2004,68,TEX,Drese,Nageotte,,away
2004,69,TEX,Bierbrodt,Franklin,Cordero,away
2004,70,TEX,Shouse,Moyer,,away
2004,71,SDP,Lawrence,Garcia,Hoffman,home
2004,72,SDP,Mateo,Valdez,,home
2004,73,SDP,Eaton,Moyer,,home
2004,74,TEX,Rodriguez,Franklin,Cordero,home
2004,75,TEX,Pineiro,Benoit,Guardado,home
2004,76,TEX,Rogers,Nageotte,Cordero,home
2004,77,TEX,Blackley,Wasdin,,home
2004,78,STL,Williams,Thornton,,away
2004,79,STL,Marquis,Franklin,,away
2004,80,STL,Suppan,Pineiro,Isringhausen,away
2004,81,TOR,Batista,Moyer,Frasor,away
2004,82,TOR,Towers,Blackley,,away
2004,83,TOR,Speier,Guardado,,away
2004,84,CHW,Garland,Pineiro,,away
2004,85,CHW,Buehrle,Thornton,Takatsu,away
2004,86,CHW,Garcia,Moyer,Takatsu,away
2004,87,CLE,Pineiro,Westbrook,Guardado,home
2004,88,CLE,Lee,Blackley,,home
2004,89,CLE,Sabathia,Franklin,Riske,home
2004,90,CLE,Hasegawa,Miller,Guardado,home
2004,91,BOS,Myers,Leskanic,,home
2004,92,BOS,Lowe,Pineiro,Foulke,home
2004,93,OAK,Madritsch,Duchscherer,,home
2004,94,OAK,Hasegawa,Redman,Guardado,home
2004,95,ANA,Lackey,Moyer,,home
2004,96,ANA,Sele,Mateo,,home
2004,97,ANA,Pineiro,Ortiz,,home
2004,98,OAK,Zito,Blackley,,away
2004,99,OAK,Redman,Franklin,Dotel,away
2004,100,OAK,Mulder,Mateo,,away
2004,101,ANA,Madritsch,Gregg,,away
2004,102,ANA,Donnelly,Putz,Percival,away
2004,103,ANA,Donnelly,Guardado,,away
2004,104,ANA,Colon,Franklin,Shields,away
2004,105,BAL,Grimsley,Nageotte,Julio,away
2004,106,BAL,Julio,Sherrill,,away
2004,107,BAL,Williams,Hasegawa,Julio,away
2004,108,TBD,Atchison,Báez,,away
2004,109,TBD,Harper,Nageotte,,away
2004,110,TBD,Villone,Hendrickson,Putz,away
2004,111,TBD,Bell,Moyer,Báez,away
2004,112,MIN,Meche,Mulholland,Putz,home
2004,113,MIN,Sherrill,Rincon,,home
2004,114,MIN,Santana,Franklin,Nathan,home
2004,115,NYY,Lieber,Villone,,home
2004,116,NYY,Quantrill,Hasegawa,Rivera,home
2004,117,NYY,Meche,Nitkowski,,home
2004,118,KCR,Madritsch,May,,away
2004,119,KCR,Carrasco,Franklin,,away
2004,120,DET,Robertson,Villone,,away
2004,121,DET,Walker,Atchison,,away
2004,122,DET,Meche,Maroth,Putz,away
2004,123,TBD,Kazmir,Madritsch,,home
2004,124,TBD,Bell,Franklin,,home
2004,125,TBD,Harper,Atchison,Báez,home
2004,126,KCR,Anderson,Moyer,,home
2004,127,KCR,Sherrill,Carrasco,Putz,home
2004,128,KCR,Thornton,May,Putz,home
2004,129,KCR,Baek,Kinney,,home
2004,130,KCR,Villone,Reyes,,home
2004,131,TOR,Atchison,Ligtenberg,Putz,away
2004,132,TOR,Bush,Villone,Speier,away
2004,133,TOR,File,Baek,Speier,away
2004,134,CHW,Garland,Madritsch,Takatsu,away
2004,135,CHW,Buehrle,Franklin,Takatsu,away
2004,136,CHW,Diaz,Moyer,Marte,away
2004,137,CLE,Sabathia,Meche,,home
2004,138,CLE,Lee,Baek,,home
2004,139,BOS,Madritsch,Wakefield,,home
2004,140,BOS,Schilling,Franklin,,home
2004,141,BOS,Arroyo,Moyer,,home
2004,142,BOS,Meche,Lowe,,home
2004,143,ANA,Escobar,Baek,Rodriguez,home
2004,144,ANA,Madritsch,Washburn,Putz,home
2004,145,ANA,Franklin,Lackey,,home
2004,146,ANA,Sele,Moyer,,home
2004,147,OAK,Villone,Bradford,Putz,home
2004,148,OAK,Hudson,Baek,,home
2004,149,OAK,Redman,Madritsch,Dotel,home
2004,150,ANA,Lackey,Franklin,Percival,away
2004,151,ANA,Moyer,Sele,,away
2004,152,ANA,Meche,Colon,,away
2004,153,TEX,Villone,Cordero,Putz,away
2004,154,TEX,Dickey,Hasegawa,Cordero,away
2004,155,TEX,Baek,Drese,,away
2004,156,OAK,Dotel,Villone,,away
2004,157,OAK,Meche,Hudson,,away
2004,158,OAK,Madritsch,Harden,,away
2004,159,OAK,Dotel,Atchison,,away
2004,160,TEX,Villone,Drese,,home
2004,161,TEX,Rogers,Moyer,,home
2004,162,TEX,Park,Meche,Cordero,home
2005,1,MIN,Moyer,Radke,,home
2005,2,MIN,Santana,Thornton,,home
2005,3,MIN,Silva,Madritsch,Nathan,home
2005,4,TEX,Putz,Regilio,Guardado,home
2005,5,TEX,Brocail,Guardado,Cordero,home
2005,6,TEX,Riley,Thornton,Cordero,home
2005,7,KCR,Franklin,Hernandez,,away
2005,8,KCR,Sele,Cerda,Guardado,away
2005,9,KCR,Moyer,Bautista,,away
2005,10,CHW,Garland,Pineiro,Hermanson,away
2005,11,CHW,Buehrle,Franklin,,away
2005,12,CHW,Meche,Garcia,Guardado,away
2005,13,LAA,Byrd,Sele,,away
2005,14,LAA,Moyer,Gregg,Guardado,away
2005,15,OAK,Pineiro,Street,Guardado,home
2005,16,OAK,Harden,Franklin,Dotel,home
2005,17,CLE,Sabathia,Meche,,home
2005,18,CLE,Lee,Sele,Wickman,home
2005,19,CLE,Moyer,Elarton,,home
2005,20,TEX,Pineiro,Drese,Guardado,away
2005,21,TEX,Rogers,Franklin,,away
2005,22,TEX,Meche,Young,Guardado,away
2005,23,OAK,Sele,Haren,Guardado,away
2005,24,OAK,Yabu,Villone,,away
2005,25,OAK,Zito,Pineiro,Dotel,away
2005,26,LAA,Washburn,Franklin,,home
2005,27,LAA,Lackey,Meche,Shields,home
2005,28,LAA,Byrd,Sele,Rodriguez,home
2005,29,BOS,Clement,Moyer,,away
2005,30,BOS,Gonzalez,Pineiro,Foulke,away
2005,31,BOS,Franklin,Halama,Guardado,away
2005,32,NYY,Johnson,Nelson,Rivera,away
2005,33,NYY,Wang,Sele,Rivera,away
2005,34,NYY,Quantrill,Thornton,,away
2005,35,BOS,Mateo,Gonzalez,,home
2005,36,BOS,Myers,Villone,Foulke,home
2005,37,BOS,Meche,Wakefield,Guardado,home
2005,38,NYY,Wang,Hasegawa,Rivera,home
2005,39,NYY,Pavano,Mateo,,home
2005,40,NYY,Nelson,Gordon,Villone,home
2005,41,SDP,Peavy,Franklin,,home
2005,42,SDP,Meche,Lawrence,Guardado,home
2005,43,SDP,Sele,Stauffer,,home
2005,44,BAL,Williams,Putz,Ryan,away
2005,45,BAL,Lopez,Moyer,Ryan,away
2005,46,BAL,Cabrera,Franklin,,away
2005,47,TBD,Hendrickson,Meche,Báez,away
2005,48,TBD,Sele,Fossum,Guardado,away
2005,49,TBD,Villone,McClung,Guardado,away
2005,50,TOR,Moyer,Lilly,Guardado,home
2005,51,TOR,Gaudin,Franklin,Batista,home
2005,52,TOR,Meche,Chacin,Guardado,home
2005,53,TBD,Waechter,Sele,,home
2005,54,TBD,Mateo,Báez,Guardado,home
2005,55,TBD,Villone,Orvella,,home
2005,56,FLA,Hasegawa,Mecir,Guardado,away
2005,57,FLA,Willis,Meche,Jones,away
2005,58,FLA,Sele,Beckett,,away
2005,59,WSN,Ayala,Hasegawa,,away
2005,60,WSN,Patterson,Putz,Cordero,away
2005,61,WSN,Armas,Franklin,Cordero,away
2005,62,PHI,Meche,Lieber,Guardado,home
2005,63,PHI,Sele,Padilla,,home
2005,64,PHI,Geary,Mateo,Wagner,home
2005,65,NYM,Moyer,Ishii,Nelson,home
2005,66,NYM,Franklin,Martinez,Guardado,home
2005,67,NYM,Meche,Glavine,,home
2005,68,OAK,Haren,Villone,,home
2005,69,OAK,Harden,Pineiro,Duchscherer,home
2005,70,OAK,Guardado,Glynn,,home
2005,71,OAK,Saarloos,Franklin,,home
2005,72,SDP,Meche,May,,away
2005,73,SDP,Peavy,Sele,Hoffman,away
2005,74,SDP,Seanez,Mateo,Hoffman,away
2005,75,OAK,Zito,Moyer,,away
2005,76,OAK,Blanton,Franklin,,away
2005,77,OAK,Haren,Meche,,away
2005,78,TEX,Park,Sele,,home
2005,79,TEX,Loe,Putz,Cordero,home
2005,80,TEX,Moyer,Rogers,Guardado,home
2005,81,KCR,Franklin,Howell,,away
2005,82,KCR,Carrasco,Meche,MacDougal,away
2005,83,KCR,Hernandez,Sele,MacDougal,away
2005,84,LAA,Pineiro,Colon,,away
2005,85,LAA,Moyer,Washburn,,away
2005,86,LAA,Franklin,Lackey,,away
2005,87,LAA,Meche,Santana,Guardado,away
2005,88,BAL,Cabrera,Sele,Ryan,home
2005,89,BAL,Lopez,Pineiro,Ryan,home
2005,90,BAL,Putz,Ray,,home
2005,91,BAL,Meche,Ponson,,home
2005,92,TOR,Lilly,Sele,Batista,away
2005,93,TOR,Chacin,Franklin,,away
2005,94,TOR,Towers,Pineiro,Batista,away
2005,95,CLE,Putz,Elarton,Guardado,away
2005,96,CLE,Lee,Meche,Wickman,away
2005,97,CLE,Millwood,Sele,,away
2005,98,DET,Putz,Robertson,Guardado,home
2005,99,DET,Johnson,Mateo,Farnsworth,home
2005,100,DET,Moyer,Maroth,,home
2005,101,CLE,Howry,Putz,Wickman,home
2005,102,CLE,Millwood,Sele,,home
2005,103,CLE,Franklin,Sabathia,Guardado,home
2005,104,CLE,Westbrook,Pineiro,Wickman,home
2005,105,DET,Mateo,Johnson,Guardado,away
2005,106,DET,Maroth,Meche,Rodney,away
2005,107,DET,Douglass,Hernandez,Rodney,away
2005,108,CHW,Pineiro,Garcia,Guardado,away
2005,109,CHW,Buehrle,Moyer,Hermanson,away
2005,110,CHW,Garland,Harris,Hermanson,away
2005,111,MIN,Sherrill,Silva,Guardado,home
2005,112,MIN,Hernandez,Lohse,Guardado,home
2005,113,MIN,Nathan,Nelson,,home
2005,114,LAA,Donnelly,Putz,,home
2005,115,LAA,Colon,Franklin,,home
2005,116,LAA,Donnelly,Sherrill,Rodriguez,home
2005,117,KCR,Hernandez,Hernandez,,home
2005,118,KCR,Pineiro,Affeldt,Guardado,home
2005,119,KCR,Moyer,Carrasco,,home
2005,120,MIN,Mays,Franklin,,away
2005,121,MIN,Silva,Sherrill,Nathan,away
2005,122,MIN,Sherrill,Guerrier,,away
2005,123,MIN,Radke,Pineiro,,away
2005,124,TEX,Young,Moyer,Cordero,away
2005,125,TEX,Dominguez,Franklin,Wasdin,away
2005,126,TEX,Harris,Benoit,,away
2005,127,CHW,Vizcaino,Nelson,Hermanson,home
2005,128,CHW,Contreras,Pineiro,Marte,home
2005,129,CHW,Moyer,Garcia,,home
2005,130,NYY,Small,Thornton,Rivera,home
2005,131,NYY,Harris,Chacon,,home
2005,132,NYY,Johnson,Hernandez,Rivera,home
2005,133,NYY,Sherrill,Sturtze,,home
2005,134,LAA,Byrd,Moyer,Rodriguez,away
2005,135,LAA,Putz,Shields,,away
2005,136,LAA,Colon,Harris,Rodriguez,away
2005,137,OAK,Hernandez,Blanton,Guardado,away
2005,138,OAK,Pineiro,Kennedy,Guardado,away
2005,139,OAK,Street,Guardado,,away
2005,140,BAL,Moyer,Bedard,Putz,home
2005,141,BAL,Lopez,Harris,Ryan,home
2005,142,BAL,Chen,Hernandez,Ryan,home
2005,143,LAA,Pineiro,Santana,,home
2005,144,LAA,Putz,Byrd,,home
2005,145,LAA,Guardado,Rodriguez,,home
2005,146,TEX,Loe,Harris,Cordero,away
2005,147,TEX,Rupe,Hernandez,Cordero,away
2005,148,TEX,Shouse,Guardado,,away
2005,149,TEX,Dickey,Franklin,Cordero,away
2005,150,TOR,Sherrill,Batista,Guardado,away
2005,151,TOR,Towers,Harris,Frasor,away
2005,152,TOR,Hernandez,Bush,Guardado,away
2005,153,TOR,Speier,Pineiro,Batista,away
2005,154,DET,Franklin,Spurling,Guardado,away
2005,155,DET,Grilli,Moyer,,away
2005,156,DET,Maroth,Hasegawa,,away
2005,157,TEX,Wasdin,Mateo,Cordero,home
2005,158,TEX,Young,Pineiro,Cordero,home
2005,159,TEX,Franklin,Rogers,Guardado,home
2005,160,OAK,Moyer,Saarloos,Guardado,home
2005,161,OAK,Blanton,Mateo,Street,home
2005,162,OAK,Kennedy,Sherrill,,home
2006,1,LAA,Shields,Sherrill,Rodriguez,home
2006,2,LAA,Pineiro,Lackey,,home
2006,3,LAA,Washburn,Weaver,Sherrill,home
2006,4,OAK,Meche,Loaiza,Putz,home
2006,5,OAK,Blanton,Hernandez,,home
2006,6,OAK,Zito,Moyer,Street,home
2006,7,OAK,Harden,Pineiro,Street,home
2006,8,CLE,Lee,Washburn,,away
2006,9,CLE,Woods,Byrd,Guardado,away
2006,10,CLE,Mateo,Sauerbeck,Putz,away
2006,11,BOS,Schilling,Moyer,Papelbon,away
2006,12,BOS,Pineiro,Wakefield,Guardado,away
2006,13,BOS,Beckett,Washburn,Papelbon,away
2006,14,BOS,Timlin,Guardado,,away
2006,15,TEX,Koronka,Hernandez,Cordero,home
2006,16,TEX,Putz,Cordero,,home
2006,17,TEX,Bauer,Guardado,Cordero,home
2006,18,DET,Maroth,Washburn,Jones,home
2006,19,DET,Robertson,Meche,Rodney,home
2006,20,DET,Verlander,Hernandez,Jones,home
2006,21,CHW,Mateo,McCarthy,,home
2006,22,CHW,Vazquez,Pineiro,Logan,home
2006,23,CHW,Washburn,Buehrle,,home
2006,24,BAL,Cabrera,Meche,Ray,away
2006,25,BAL,Hernandez,Brower,Guardado,away
2006,26,BAL,Moyer,Lopez,Guardado,away
2006,27,MIN,Pineiro,Baker,,away
2006,28,MIN,Santana,Washburn,,away
2006,29,CHW,Jenks,Woods,,away
2006,30,CHW,Contreras,Hernandez,Jenks,away
2006,31,CLE,Westbrook,Soriano,,home
2006,32,CLE,Pineiro,Lee,Putz,home
2006,33,CLE,Sabathia,Washburn,Wickman,home
2006,34,TBD,Meche,Orvella,Putz,home
2006,35,TBD,Hernandez,Waechter,Soriano,home
2006,36,TBD,Kazmir,Moyer,Walker,home
2006,37,LAA,Escobar,Pineiro,Carrasco,away
2006,38,LAA,Sherrill,Gregg,Woods,away
2006,39,LAA,Meche,Weaver,Fruto,away
2006,40,OAK,Blanton,Hernandez,,away
2006,41,OAK,Zito,Moyer,,away
2006,42,OAK,Saarloos,Pineiro,Street,away
2006,43,SDP,Soriano,Cassidy,,home
2006,44,SDP,Meche,Hensley,Putz,home
2006,45,SDP,Hernandez,Park,Putz,home
2006,46,BAL,Moyer,Bedard,Guardado,home
2006,47,BAL,Halama,Pineiro,Ray,home
2006,48,BAL,Washburn,Benson,Putz,home
2006,49,BAL,Lopez,Meche,Ray,home
2006,50,MIN,Liriano,Hernandez,Nathan,away
2006,51,MIN,Bonser,Moyer,Rincon,away
2006,52,MIN,Nathan,Guardado,,away
2006,53,TEX,Rheinecker,Washburn,Bauer,away
2006,54,TEX,Millwood,Meche,Otsuka,away
2006,55,TEX,Hernandez,Koronka,,away
2006,56,KCR,Moyer,Keppel,,home
2006,57,KCR,Pineiro,Etherton,,home
2006,58,KCR,Redman,Washburn,Dessens,home
2006,59,KCR,Meche,Wood,Putz,home
2006,60,MIN,Hernandez,Liriano,Putz,home
2006,61,MIN,Mateo,Crain,,home
2006,62,MIN,Santana,Pineiro,,home
2006,63,LAA,Washburn,Escobar,Putz,away
2006,64,LAA,Meche,Lackey,,away
2006,65,LAA,Hernandez,Weaver,,away
2006,66,OAK,Blanton,Moyer,Street,away
2006,67,OAK,Haren,Pineiro,,away
2006,68,OAK,Loaiza,Washburn,Street,away
2006,69,SFG,Hernandez,Lowry,Putz,home
2006,70,SFG,Meche,Schmidt,,home
2006,71,SFG,Moyer,Wright,,home
2006,72,LAD,Pineiro,Penny,Soriano,away
2006,73,LAD,Mateo,Báez,Putz,away
2006,74,LAD,Lowe,Hernandez,,away
2006,75,SDP,Linebrink,Mateo,,away
2006,76,SDP,Moyer,Park,,away
2006,77,SDP,Sherrill,Embree,,away
2006,78,ARI,Woods,Lyon,Putz,away
2006,79,ARI,Hernandez,Gonzalez,,away
2006,80,ARI,Guardado,Julio,Putz,away
2006,81,COL,Fogg,Moyer,,home
2006,82,COL,Mateo,Cortes,Putz,home
2006,83,COL,Fuentes,Mateo,King,home
2006,84,LAA,Weaver,Hernandez,,home
2006,85,LAA,Santana,Mateo,,home
2006,86,LAA,Colon,Moyer,,home
2006,87,DET,Bonderman,Pineiro,,home
2006,88,DET,Miner,Washburn,Jones,home
2006,89,DET,Meche,Robertson,Putz,home
2006,90,TOR,Meche,Janssen,Putz,away
2006,91,TOR,Downs,Fruto,,away
2006,92,TOR,Downs,Sherrill,,away
2006,93,NYY,Wang,Washburn,Rivera,away
2006,94,NYY,Proctor,Mateo,,away
2006,95,NYY,Lowe,Johnson,Putz,away
2006,96,BOS,Snyder,Moyer,,home
2006,97,BOS,Hernandez,Gabbard,Putz,home
2006,98,BOS,Putz,Timlin,,home
2006,99,TOR,Pineiro,Janssen,,home
2006,100,TOR,Halladay,Meche,,home
2006,101,TOR,Moyer,Burnett,Putz,home
2006,102,CLE,Sowers,Hernandez,,away
2006,103,CLE,Washburn,Westbrook,Putz,away
2006,104,CLE,Woods,Hernandez,Putz,away
2006,105,BAL,Mateo,Loewen,,away
2006,106,BAL,Lopez,Moyer,Ray,away
2006,107,BAL,Hernandez,Bedard,Putz,away
2006,108,OAK,Zito,Washburn,,home
2006,109,OAK,Haren,Pineiro,Street,home
2006,110,OAK,Blanton,Meche,Street,home
2006,111,TBD,Mateo,Corcoran,Putz,home
2006,112,TBD,Mateo,Camp,,home
2006,113,TBD,Washburn,Shields,Putz,home
2006,114,TEX,Eaton,Pineiro,,away
2006,115,TEX,Littleton,Meche,,away
2006,116,TEX,Volquez,Moyer,Otsuka,away
2006,117,TEX,Millwood,Hernandez,,away
2006,118,OAK,Kennedy,Soriano,Duchscherer,away
2006,119,OAK,Saarloos,Pineiro,,away
2006,120,OAK,Haren,Meche,,away
2006,121,LAA,Escobar,Moyer,Rodriguez,away
2006,122,LAA,Weaver,Hernandez,Rodriguez,away
2006,123,LAA,Carrasco,Washburn,Rodriguez,away
2006,124,LAA,Donnelly,Putz,,away
2006,125,NYY,Mateo,Villone,,home
2006,126,NYY,Wang,Hernandez,,home
2006,127,NYY,Washburn,Johnson,Putz,home
2006,128,BOS,Woods,Schilling,,home
2006,129,BOS,Putz,Timlin,,home
2006,130,BOS,Baek,Snyder,Putz,home
2006,131,LAA,Hernandez,Escobar,,home
2006,132,LAA,Washburn,Weaver,Putz,home
2006,133,LAA,Lackey,Woods,Rodriguez,home
2006,134,TBD,McClung,Sherrill,,away
2006,135,TBD,Baek,Howell,Putz,away
2006,136,TBD,Meadows,Hernandez,McClung,away
2006,137,DET,Robertson,Washburn,,away
2006,138,DET,Pineiro,Miller,Putz,away
2006,139,DET,Huber,Zumaya,Putz,away
2006,140,TEX,Baek,Millwood,Pineiro,home
2006,141,TEX,Fruto,Rheinecker,,home
2006,142,TEX,Wilson,Huber,Otsuka,home
2006,143,TOR,Lilly,Woods,,home
2006,144,TOR,Meche,Marcum,Putz,home
2006,145,TOR,Burnett,Baek,,home
2006,146,KCR,Perez,Washburn,,away
2006,147,KCR,Woods,Braun,,away
2006,148,KCR,Redman,Pineiro,Nelson,away
2006,149,KCR,Meche,Gobble,,away
2006,150,TEX,Millwood,Hernandez,,away
2006,151,TEX,Huber,Wilson,Putz,away
2006,152,TEX,Baek,Tejeda,Putz,away
2006,153,CHW,Woods,Vazquez,,away
2006,154,CHW,Fruto,Contreras,,away
2006,155,CHW,Haeger,Pineiro,,away
2006,156,CHW,Garcia,Feierabend,,away
2006,157,OAK,Putz,Calero,,home
2006,158,OAK,Harden,Woods,,home
2006,159,OAK,Witasick,Sherrill,Street,home
2006,160,TEX,Padilla,Fruto,Wilson,home
2006,161,TEX,Hernandez,Millwood,Putz,home
2006,162,TEX,Woods,Tejeda,Putz,home
2007,1,OAK,Hernandez,Haren,,home
2007,2,OAK,Mateo,Calero,,home
2007,3,OAK,Harden,Batista,,home
2007,4,BOS,Beckett,Weaver,,away
2007,5,BOS,Hernandez,Matsuzaka,,away
2007,6,TEX,Millwood,Washburn,Gagne,home
2007,7,TEX,Batista,Padilla,,home
2007,8,TEX,Ramirez,McCarthy,,home
2007,9,MIN,Ortiz,Weaver,,home
2007,10,MIN,Silva,Hernandez,Nathan,home
2007,11,MIN,Santana,Washburn,Nathan,home
2007,12,LAA,Saunders,Batista,Rodriguez,away
2007,13,LAA,Colon,Ramirez,Rodriguez,away
2007,14,LAA,Santana,Weaver,,away
2007,15,TEX,Morrow,Millwood,Putz,away
2007,16,OAK,Washburn,Blanton,,away
2007,17,OAK,Batista,Calero,Putz,away
2007,18,KCR,Ramirez,De La Rosa,Putz,home
2007,19,KCR,Meche,Weaver,Duckworth,home
2007,20,KCR,Morrow,Bannister,,home
2007,21,CHW,Washburn,Vazquez,Putz,home
2007,22,CHW,Batista,Danks,Putz,home
2007,23,BOS,Donnelly,Reitsma,Romero,away
2007,24,NYY,O'Flaherty,Bean,Putz,away
2007,25,NYY,Wang,Weaver,,away
2007,26,NYY,Rasner,Washburn,,away
2007,27,NYY,Sherrill,Rivera,Putz,away
